1828B Concatenation with intersection,https://codeforces.com/problemset/problem/1313/E,"data structures,hashing,strings,two pointers",Codeforces
1835A Restore the Permutation by Sorted Segments,https://codeforces.com/problemset/problem/1343/F,"brute force,constructive algorithms,data structures,greedy,implementation",Codeforces
1830B Spiders Evil Plan,https://codeforces.com/problemset/problem/526/G,"greedy,trees",Codeforces
1825B Numbers,https://codeforces.com/problemset/problem/83/D,"dp,math,number theory",Codeforces
Data Stream as Disjoint Intervals,https://leetcode.com/problems/data-stream-as-disjoint-intervals,"Binary Search, Design, Ordered Set",LeetCode
1843C Ezzat and Two Subsequences,https://codeforces.com/problemset/problem/1557/A,"brute force,math,sortings",Codeforces
1839E AI robots,https://codeforces.com/problemset/problem/1045/G,data structures,Codeforces
1830D Same Sum Blocks (Hard),https://codeforces.com/problemset/problem/1141/F2,"data structures,greedy",Codeforces
1835E Power Substring,https://codeforces.com/problemset/problem/913/G,"math,number theory",Codeforces
1831A Bingo,https://codeforces.com/problemset/problem/1530/F,"bitmasks,combinatorics,dp,math,probabilities",Codeforces
1839C Anton and Lines,https://codeforces.com/problemset/problem/593/B,"geometry,sortings",Codeforces
1826F Make Palindrome,https://codeforces.com/problemset/problem/600/C,"constructive algorithms,greedy,strings",Codeforces
1837F Is It a Cat?,https://codeforces.com/problemset/problem/1800/A,"implementation,strings",Codeforces
1829B Tree Queries,https://codeforces.com/problemset/problem/1606/F,"brute force,dp,trees",Codeforces
1838D Special Task,https://codeforces.com/problemset/problem/316/A2,math,Codeforces
1832A Evolution of Weasels,https://codeforces.com/problemset/problem/1662/D,"greedy,implementation,strings",Codeforces
1831B Convex Countour,https://codeforces.com/problemset/problem/838/E,dp,Codeforces
1826A Ice and Fire,https://codeforces.com/problemset/problem/1774/C,"constructive algorithms,dp,greedy",Codeforces
Active Users,https://leetcode.com/problems/active-users,Database,LeetCode
1843B Difficult Mountain,https://codeforces.com/problemset/problem/1601/D,"data structures,dp,greedy,sortings",Codeforces
"1827B1 AND, OR and square sum",https://codeforces.com/problemset/problem/1368/D,"bitmasks,greedy,math",Codeforces
1834A Platforms,https://codeforces.com/problemset/problem/18/B,"brute force,math",Codeforces
1833G Yet Another Number Game,https://codeforces.com/problemset/problem/282/D,"dp,games",Codeforces
1843E Shaass and Bookshelf,https://codeforces.com/problemset/problem/294/B,"dp,greedy",Codeforces
1825B Subway,https://codeforces.com/problemset/problem/131/D,"dfs and similar,graphs",Codeforces
1830D Four Segments,https://codeforces.com/problemset/problem/14/C,"brute force,constructive algorithms,geometry,implementation,math",Codeforces
1829G Two Squares,https://codeforces.com/problemset/problem/993/A,"geometry,implementation",Codeforces
1834A Jury Meeting,https://codeforces.com/problemset/problem/1569/C,"combinatorics,math",Codeforces
1838A Peculiar Movie Preferences,https://codeforces.com/problemset/problem/1628/B,"greedy,strings",Codeforces
"1840C Welcome home, Chtholly",https://codeforces.com/problemset/problem/896/E,"data structures,dsu",Codeforces
1838A Morse Code,https://codeforces.com/problemset/problem/1129/C,"binary search,data structures,dp,hashing,sortings,string suffix structures,strings",Codeforces
1837F Chips,https://codeforces.com/problemset/problem/1244/F,"constructive algorithms,implementation",Codeforces
1837E Mahmoud and Ehab and the message,https://codeforces.com/problemset/problem/959/B,"dsu,greedy,implementation",Codeforces
1832C Way Too Long Words,https://codeforces.com/problemset/problem/71/A,strings,Codeforces
1843D Tourism,https://codeforces.com/problemset/problem/1310/D,"dp,graphs,probabilities",Codeforces
1826A Optimal Subsequences (Hard Version),https://codeforces.com/problemset/problem/1227/D2,"data structures,greedy",Codeforces
1827D Chip Game,https://codeforces.com/problemset/problem/1033/G,games,Codeforces
1843A Reorder the Array,https://codeforces.com/problemset/problem/1007/A,"combinatorics,data structures,math,sortings,two pointers",Codeforces
1828B Card Bag,https://codeforces.com/problemset/problem/1156/F,"dp,math,probabilities",Codeforces
1843F2 Little Artem,https://codeforces.com/problemset/problem/1333/A,constructive algorithms,Codeforces
1830E Petya's Exams,https://codeforces.com/problemset/problem/978/G,"greedy,implementation,sortings",Codeforces
1837D Multitasking,https://codeforces.com/problemset/problem/384/B,"greedy,implementation,sortings,two pointers",Codeforces
1838B MEX Sequences,https://codeforces.com/problemset/problem/1613/D,"dp,math",Codeforces
1841F Game of Life,https://codeforces.com/problemset/problem/1523/A,implementation,Codeforces
1825A Xors on Segments,https://codeforces.com/problemset/problem/620/F,"data structures,strings,trees",Codeforces
1830E Tree Elimination,https://codeforces.com/problemset/problem/1276/D,"dp,trees",Codeforces
1832B Chips,https://codeforces.com/problemset/problem/92/A,"implementation,math",Codeforces
Counting Words With a Given Prefix,https://leetcode.com/problems/counting-words-with-a-given-prefix,"Array, String",LeetCode
1833E Bear and Different Names,https://codeforces.com/problemset/problem/771/B,"constructive algorithms,greedy",Codeforces
1832B NIT Destroys the Universe,https://codeforces.com/problemset/problem/1696/B,greedy,Codeforces
1841C Inna and Candy Boxes,https://codeforces.com/problemset/problem/390/C,data structures,Codeforces
1826A Mixture,https://codeforces.com/problemset/problem/1386/B,"*special problem,data structures,geometry,math,sortings",Codeforces
Rising Temperature,https://leetcode.com/problems/rising-temperature,Database,LeetCode
1838A Beautiful League,https://codeforces.com/problemset/problem/1264/E,"constructive algorithms,flows,graph matchings",Codeforces
Merge Two Sorted Lists,https://leetcode.com/problems/merge-two-sorted-lists,"Linked List, Recursion",LeetCode
1834F New Year and Old Subsequence,https://codeforces.com/problemset/problem/750/E,"data structures,divide and conquer,dp,matrices",Codeforces
Minimum Sum of Four Digit Number After Splitting Digits,https://leetcode.com/problems/minimum-sum-of-four-digit-number-after-splitting-digits,"Greedy, Math, Sorting",LeetCode
1833A Kill `Em All,https://codeforces.com/problemset/problem/1238/B,"greedy,sortings",Codeforces
1830C Domino piling,https://codeforces.com/problemset/problem/50/A,"greedy,math",Codeforces
1827B2 Parallelepiped,https://codeforces.com/problemset/problem/224/A,"brute force,geometry,math",Codeforces
Smallest Rectangle Enclosing Black Pixels,https://leetcode.com/problems/smallest-rectangle-enclosing-black-pixels,"Array, Binary Search, Breadth-First Search, Depth-First Search, Matrix",LeetCode
1841E Months and Years,https://codeforces.com/problemset/problem/899/B,implementation,Codeforces
1843C Curiosity Has No Limits,https://codeforces.com/problemset/problem/1031/B,,Codeforces
1838E Bulbs,https://codeforces.com/problemset/problem/615/A,implementation,Codeforces
1826D Beat The Odds,https://codeforces.com/problemset/problem/1691/A,"brute force,greedy,math",Codeforces
Count The Repetitions,https://leetcode.com/problems/count-the-repetitions,"Dynamic Programming, String",LeetCode
Partition String Into Substrings With Values at Most K,https://leetcode.com/problems/partition-string-into-substrings-with-values-at-most-k,"Dynamic Programming, Greedy, String",LeetCode
1830C Functions On The Segments,https://codeforces.com/problemset/problem/837/G,data structures,Codeforces
1827E Check Transcription,https://codeforces.com/problemset/problem/1056/E,"brute force,data structures,hashing,strings",Codeforces
Minimize Product Sum of Two Arrays,https://leetcode.com/problems/minimize-product-sum-of-two-arrays,"Array, Greedy, Sorting",LeetCode
1843B Valera and Plates,https://codeforces.com/problemset/problem/369/A,"greedy,implementation",Codeforces
Longest Duplicate Substring,https://leetcode.com/problems/longest-duplicate-substring,"Binary Search, Hash Function, Rolling Hash, Sliding Window, String, Suffix Array",LeetCode
1835F Stairs,https://codeforces.com/problemset/problem/1419/B,"brute force,constructive algorithms,greedy,implementation,math",Codeforces
Sort Array by Moving Items to Empty Space,https://leetcode.com/problems/sort-array-by-moving-items-to-empty-space,"Array, Greedy, Sorting",LeetCode
1835C Motarack's Birthday,https://codeforces.com/problemset/problem/1301/B,"binary search,greedy,ternary search",Codeforces
1827D Mystic Carvings,https://codeforces.com/problemset/problem/297/E,data structures,Codeforces
Design Video Sharing Platform,https://leetcode.com/problems/design-video-sharing-platform,"Design, Hash Table, Ordered Set, Stack",LeetCode
Count Triplets That Can Form Two Arrays of Equal XOR,https://leetcode.com/problems/count-triplets-that-can-form-two-arrays-of-equal-xor,"Array, Bit Manipulation, Hash Table, Math, Prefix Sum",LeetCode
Number of Closed Islands,https://leetcode.com/problems/number-of-closed-islands,"Array, Breadth-First Search, Depth-First Search, Matrix, Union Find",LeetCode
1826C A Perfect Problem,https://codeforces.com/problemset/problem/1603/E,"combinatorics,dp,math",Codeforces
1840G2 Odd Federalization,https://codeforces.com/problemset/problem/1070/L,constructive algorithms,Codeforces
1826D Array Stabilization,https://codeforces.com/problemset/problem/1095/B,implementation,Codeforces
1830B Berland.Taxi,https://codeforces.com/problemset/problem/883/L,data structures,Codeforces
1833D Perse-script,https://codeforces.com/problemset/problem/72/D,"*special problem,expression parsing",Codeforces
1834F Polycarp Recovers the Permutation,https://codeforces.com/problemset/problem/1611/C,constructive algorithms,Codeforces
Pseudo-Palindromic Paths in a Binary Tree,https://leetcode.com/problems/pseudo-palindromic-paths-in-a-binary-tree,"Binary Tree, Bit Manipulation, Breadth-First Search, Depth-First Search, Tree",LeetCode
Fizz Buzz Multithreaded,https://leetcode.com/problems/fizz-buzz-multithreaded,Concurrency,LeetCode
Shortest Path in Binary Matrix,https://leetcode.com/problems/shortest-path-in-binary-matrix,"Array, Breadth-First Search, Matrix",LeetCode
1841E Card Game,https://codeforces.com/problemset/problem/1739/C,"combinatorics,constructive algorithms,dp,games",Codeforces
1839B Packmen,https://codeforces.com/problemset/problem/847/E,"binary search,dp",Codeforces
1840B Marmots (hard),https://codeforces.com/problemset/problem/802/F,"math,probabilities",Codeforces
1841A Sasha and a Bit of Relax,https://codeforces.com/problemset/problem/1109/A,"dp,implementation",Codeforces
Count Total Number of Colored Cells,https://leetcode.com/problems/count-total-number-of-colored-cells,Math,LeetCode
Random Point in Non-overlapping Rectangles,https://leetcode.com/problems/random-point-in-non-overlapping-rectangles,"Array, Binary Search, Math, Ordered Set, Prefix Sum, Randomized, Reservoir Sampling",LeetCode
1827C Best Pair,https://codeforces.com/problemset/problem/1637/E,"binary search,brute force,implementation",Codeforces
1827B1 Frog Jumping,https://codeforces.com/problemset/problem/1077/A,math,Codeforces
1826E Restoring the Permutation,https://codeforces.com/problemset/problem/1506/E,"constructive algorithms,implementation",Codeforces
1830C Alice and the Doll,https://codeforces.com/problemset/problem/1236/D,"brute force,data structures,greedy,implementation",Codeforces
3Sum Smaller,https://leetcode.com/problems/3sum-smaller,"Array, Binary Search, Sorting, Two Pointers",LeetCode
1840G1 Anton and Digits,https://codeforces.com/problemset/problem/734/B,"brute force,greedy,implementation,math",Codeforces
1837C Maxim and Matrix,https://codeforces.com/problemset/problem/261/C,"constructive algorithms,dp,math",Codeforces
1835E Equation,https://codeforces.com/problemset/problem/20/B,math,Codeforces
1835E Hyperspace Jump (hard),https://codeforces.com/problemset/problem/958/D2,,Codeforces
Delete Columns to Make Sorted III,https://leetcode.com/problems/delete-columns-to-make-sorted-iii,"Array, Dynamic Programming, String",LeetCode
Count of Range Sum,https://leetcode.com/problems/count-of-range-sum,"Array, Binary Indexed Tree, Binary Search, Divide and Conquer, Merge Sort, Ordered Set, Segment Tree",LeetCode
1830A Sifid and Strange Subsequences,https://codeforces.com/problemset/problem/1529/B,"greedy,math,sortings",Codeforces
1827C Substring Removal,https://codeforces.com/problemset/problem/1096/B,"combinatorics,math,strings",Codeforces
1831B Table Decorations,https://codeforces.com/problemset/problem/478/C,greedy,Codeforces
1831B Even Harder,https://codeforces.com/problemset/problem/1453/F,dp,Codeforces
Maximum Gap,https://leetcode.com/problems/maximum-gap,"Array, Bucket Sort, Radix Sort, Sorting",LeetCode
1835B Sign Flipping,https://codeforces.com/problemset/problem/1375/A,"constructive algorithms,math",Codeforces
1843C Flow Control,https://codeforces.com/problemset/problem/990/F,"dfs and similar,dp,greedy,trees",Codeforces
1837F Four Segments,https://codeforces.com/problemset/problem/846/C,"brute force,data structures,dp",Codeforces
1837E Petya and Staircases,https://codeforces.com/problemset/problem/362/B,"implementation,sortings",Codeforces
1837F Intersecting Subtrees,https://codeforces.com/problemset/problem/1044/B,"dfs and similar,interactive,trees",Codeforces
Construct String from Binary Tree,https://leetcode.com/problems/construct-string-from-binary-tree,"Binary Tree, Depth-First Search, String, Tree",LeetCode
